inventoryid,store,city,brand,description,size,onhand,price,enddate
1_HARDERSFIELD_3834,1,HARDERSFIELD,3834,Skyy Vodka,750mL,47,12.99,2016-12-31
1_HARDERSFIELD_3835,1,HARDERSFIELD,3835,Smirnoff Raspberry Vodka,750mL,24,12.99,2016-12-31
1_HARDERSFIELD_3836,1,HARDERSFIELD,3836,Smirnoff Citrus Vodka,750mL,25,12.99,2016-12-31
1_HARDERSFIELD_3837,1,HARDERSFIELD,3837,Skyy Vodka,50mL,169,0.99,2016-12-31
1_HARDERSFIELD_3840,1,HARDERSFIELD,3840,Smirnoff Raspberry Vodka,1.75L,38,18.99,2016-12-31
1_HARDERSFIELD_3847,1,HARDERSFIELD,3847,Grey Goose Vodka,50mL,38,3.99,2016-12-31
1_HARDERSFIELD_3851,1,HARDERSFIELD,3851,Grey Goose Vodka,375mL,15,15.99,2016-12-31
1_HARDERSFIELD_3857,1,HARDERSFIELD,3857,Grey Goose Vodka,1.75L,40,49.99,2016-12-31
1_HARDERSFIELD_3858,1,HARDERSFIELD,3858,Grey Goose Vodka,750mL,104,23.99,2016-12-31
1_HARDERSFIELD_3859,1,HARDERSFIELD,3859,Smirnoff 80 Proof,375mL,23,8.99,2016-12-31
1_HARDERSFIELD_3863,1,HARDERSFIELD,3863,Evan Williams Honey Reserve,1.75L,11,19.99,2016-12-31
1_HARDERSFIELD_3870,1,HARDERSFIELD,3870,Montelobos Mezcal,750mL,7,36.99,2016-12-31
1_HARDERSFIELD_3871,1,HARDERSFIELD,3871,Smirnoff Watermelon Vodka,750mL,9,12.99,2016-12-31
1_HARDERSFIELD_3875,1,HARDERSFIELD,3875,Svedka Cucumber Lime Vodka,750mL,55,10.99,2016-12-31
1_HARDERSFIELD_3877,1,HARDERSFIELD,3877,Smirnoff Green Apple Vodka,750mL,12,12.99,2016-12-31
1_HARDERSFIELD_3878,1,HARDERSFIELD,3878,Smirnoff 80 Proof,750mL,39,10.99,2016-12-31
1_HARDERSFIELD_3879,1,HARDERSFIELD,3879,Smirnoff 80 Proof Traveler,750mL,60,12.99,2016-12-31
1_HARDERSFIELD_3880,1,HARDERSFIELD,3880,360 Double Chocolate Vodka,750mL,13,12.99,2016-12-31
1_HARDERSFIELD_3881,1,HARDERSFIELD,3881,Finlandia Mango Fusion,750mL,0,16.99,2016-12-31
1_HARDERSFIELD_3882,1,HARDERSFIELD,3882,Smirnoff Strawberry Vodka,750mL,23,10.99,2016-12-31
1_HARDERSFIELD_3883,1,HARDERSFIELD,3883,Hornitos Lime Shot Tequila,750mL,12,22.99,2016-12-31
1_HARDERSFIELD_3884,1,HARDERSFIELD,3884,Bracero Blanco Tequila,750mL,5,37.99,2016-12-31
1_HARDERSFIELD_3890,1,HARDERSFIELD,3890,Absolut Peppar,750mL,17,17.99,2016-12-31
1_HARDERSFIELD_3893,1,HARDERSFIELD,3893,Zhenka 80 Proof,1.75L,201,9.99,2016-12-31
1_HARDERSFIELD_3894,1,HARDERSFIELD,3894,Zhenka Vodka 100 Proof,1.75L,13,11.99,2016-12-31
1_HARDERSFIELD_3896,1,HARDERSFIELD,3896,Zhenka Vodka,375mL,41,3.29,2016-12-31
1_HARDERSFIELD_3899,1,HARDERSFIELD,3899,Platinum 7X Distilled Vodka,375mL,69,3.99,2016-12-31
1_HARDERSFIELD_3904,1,HARDERSFIELD,3904,Svedka Cucumber Lime Vodka,50mL,85,0.99,2016-12-31
1_HARDERSFIELD_3905,1,HARDERSFIELD,3905,Deep Eddy Vodka,1.75L,15,22.99,2016-12-31
1_HARDERSFIELD_3908,1,HARDERSFIELD,3908,St George Green Chile Vodka,750mL,1,24.99,2016-12-31
1_HARDERSFIELD_3909,1,HARDERSFIELD,3909,White Mountain Vodka,750mL,17,24.99,2016-12-31
1_HARDERSFIELD_3910,1,HARDERSFIELD,3910,Hornitos Plata Tequila,375mL,11,11.49,2016-12-31
1_HARDERSFIELD_3913,1,HARDERSFIELD,3913,Svedka Vodka,1.75L,45,16.99,2016-12-31
1_HARDERSFIELD_3915,1,HARDERSFIELD,3915,Sauza Silver Tequila,750mL,19,12.99,2016-12-31
1_HARDERSFIELD_3918,1,HARDERSFIELD,3918,Cabo Wabo Anejo Tequila,750mL,10,42.99,2016-12-31
1_HARDERSFIELD_3919,1,HARDERSFIELD,3919,Hornitos Reposado Tequila,375mL,24,11.49,2016-12-31
1_HARDERSFIELD_3921,1,HARDERSFIELD,3921,Espolon Reposado Tequila,750mL,3,23.99,2016-12-31
1_HARDERSFIELD_3923,1,HARDERSFIELD,3923,Don Julio 1942 Anejo Tequila,750mL,5,133.99,2016-12-31
1_HARDERSFIELD_3924,1,HARDERSFIELD,3924,Espolon Blanco Tequila,750mL,13,23.99,2016-12-31
1_HARDERSFIELD_3925,1,HARDERSFIELD,3925,Don Julio Reposado Tequila,750mL,8,50.99,2016-12-31
1_HARDERSFIELD_3929,1,HARDERSFIELD,3929,Los Amantes Mezcal,750mL,4,42.99,2016-12-31
1_HARDERSFIELD_3938,1,HARDERSFIELD,3938,Stolichnaya,750mL,46,16.99,2016-12-31
1_HARDERSFIELD_3939,1,HARDERSFIELD,3939,Boggy Meadow Switchel Vodka,750mL,16,29.99,2016-12-31
1_HARDERSFIELD_3941,1,HARDERSFIELD,3941,Tres Generaciones Reposado,750mL,8,36.99,2016-12-31
1_HARDERSFIELD_3944,1,HARDERSFIELD,3944,Gran Centenario Anejo,750mL,5,44.99,2016-12-31
1_HARDERSFIELD_3945,1,HARDERSFIELD,3945,Sauza Conmemorativo,750mL,17,17.99,2016-12-31
1_HARDERSFIELD_3947,1,HARDERSFIELD,3947,Herradura Anejo Tequila,750mL,7,45.99,2016-12-31
1_HARDERSFIELD_3951,1,HARDERSFIELD,3951,Hornitos Reposado Tequila,50mL,94,2.49,2016-12-31
1_HARDERSFIELD_3959,1,HARDERSFIELD,3959,Hornitos Black Barrel,750mL,42,26.99,2016-12-31
1_HARDERSFIELD_3960,1,HARDERSFIELD,3960,Tortilla Gold Tequila Liquer,1.75L,21,11.99,2016-12-31
1_HARDERSFIELD_3961,1,HARDERSFIELD,3961,Grey Goose La Poire Vodka,750mL,4,23.99,2016-12-31
1_HARDERSFIELD_3967,1,HARDERSFIELD,3967,Deep Eddy Ruby Red,750mL,18,15.99,2016-12-31
1_HARDERSFIELD_3969,1,HARDERSFIELD,3969,Jose Cuervo Tradicional,750mL,17,20.99,2016-12-31
1_HARDERSFIELD_3970,1,HARDERSFIELD,3970,El Toro Gold,750mL,19,9.29,2016-12-31
1_HARDERSFIELD_3979,1,HARDERSFIELD,3979,Vesica Potato Vodka,1.75L,11,14.99,2016-12-31
1_HARDERSFIELD_3980,1,HARDERSFIELD,3980,Hornitos Reposado Tequila,1.75L,17,34.99,2016-12-31
1_HARDERSFIELD_3982,1,HARDERSFIELD,3982,Hornitos Reposado Tequila,750mL,59,20.99,2016-12-31
1_HARDERSFIELD_3983,1,HARDERSFIELD,3983,Wiggly Bridge Vodka,750mL,13,24.99,2016-12-31
1_HARDERSFIELD_3984,1,HARDERSFIELD,3984,Sauza Tres Generacions Anejo,750mL,6,41.99,2016-12-31
1_HARDERSFIELD_3985,1,HARDERSFIELD,3985,Silo Cacao Vodka,750mL,12,29.99,2016-12-31
1_HARDERSFIELD_3987,1,HARDERSFIELD,3987,Smirnoff Peppermint Twist,750mL,0,10.99,2016-12-31
1_HARDERSFIELD_3988,1,HARDERSFIELD,3988,Silo Cucumber Vodka,750mL,12,29.99,2016-12-31
1_HARDERSFIELD_3989,1,HARDERSFIELD,3989,Deep Eddy Lemon Vodka,750mL,20,15.99,2016-12-31
1_HARDERSFIELD_3996,1,HARDERSFIELD,3996,Deep Eddy Peach Vodka,750mL,6,17.99,2016-12-31
1_HARDERSFIELD_3997,1,HARDERSFIELD,3997,Hornitos Plata Tequila,750mL,57,20.99,2016-12-31
1_HARDERSFIELD_3999,1,HARDERSFIELD,3999,Hornitos Anejo Tequila,750mL,10,21.99,2016-12-31
1_HARDERSFIELD_4007,1,HARDERSFIELD,4007,Averna Amaro,750mL,3,29.99,2016-12-31
1_HARDERSFIELD_4010,1,HARDERSFIELD,4010,Armorik Single Malt Whiskey,750mL,6,59.99,2016-12-31
1_HARDERSFIELD_4018,1,HARDERSFIELD,4018,Papa's Pilar Dark Rum,750mL,5,36.99,2016-12-31
1_HARDERSFIELD_4025,1,HARDERSFIELD,4025,Bacardi Oakheart Spiced Rum,50mL,42,1.79,2016-12-31
1_HARDERSFIELD_4034,1,HARDERSFIELD,4034,Pura Vida Silver Tequila,750mL,3,39.99,2016-12-31
1_HARDERSFIELD_4040,1,HARDERSFIELD,4040,Clement Select Barrel Rhum,750mL,3,24.99,2016-12-31
1_HARDERSFIELD_4050,1,HARDERSFIELD,4050,Bacardi Oakheart Spiced Rum,750mL,12,10.99,2016-12-31
1_HARDERSFIELD_4053,1,HARDERSFIELD,4053,Bird Dog Strawberry Whiskey,750mL,4,12.99,2016-12-31
1_HARDERSFIELD_4054,1,HARDERSFIELD,4054,Patron XO Cafe Liqueur,375mL,11,12.99,2016-12-31
1_HARDERSFIELD_4062,1,HARDERSFIELD,4062,Goslings Dark'N Stormy RTD,250mL 4 Pk,9,8.99,2016-12-31
1_HARDERSFIELD_4064,1,HARDERSFIELD,4064,Calico Jack Pin/Coc Rum,1.75L,18,12.99,2016-12-31
1_HARDERSFIELD_4066,1,HARDERSFIELD,4066,Bacardi Oakheart Spiced Rum,1.75L,32,19.99,2016-12-31
1_HARDERSFIELD_4075,1,HARDERSFIELD,4075,Bacardi Pineapple Fusion,1.75L,3,19.99,2016-12-31
